,Date,Positive,Neutral,Negative,Final Sentiment
1946,2012-09-04,0.3044114410877228,0.6150732040405273,0.08051540702581406,neutral
1947,2012-09-05,0.3722726106643677,0.20992472767829895,0.41780269145965576,negative
1948,2012-09-06,0.41633421182632446,0.4692745804786682,0.11439123749732971,neutral
1949,2012-09-07,0.16908079385757446,0.7868187427520752,0.04410052299499512,neutral
1950,2012-09-09,0.7473419308662415,0.2414061576128006,0.0112520232796669,positive
1951,2012-09-10,0.438612163066864,0.4610849916934967,0.10030275583267212,neutral
1952,2012-09-11,0.8873268365859985,0.056241098791360855,0.056432053446769714,positive
1953,2012-09-12,0.39473041892051697,0.4005928337574005,0.20467671751976013,neutral
1954,2012-09-13,0.38783279061317444,0.43045544624328613,0.18171177804470062,neutral
1955,2012-09-14,0.586645245552063,0.231489360332489,0.181865394115448,positive
1956,2012-09-16,0.30217522382736206,0.5784560441970825,0.11936870217323303,neutral
1957,2012-09-17,0.6930415630340576,0.1682737171649933,0.13868479430675507,positive
1958,2012-09-18,0.02082078345119953,0.03493008017539978,0.9442490935325623,negative
1959,2012-09-19,0.12563110888004303,0.5386385917663574,0.33573025465011597,neutral
1960,2012-09-20,0.10649185627698898,0.8810166716575623,0.012491528876125813,neutral
1961,2012-09-21,0.021816115826368332,0.025246931239962578,0.9529370069503784,negative
1962,2012-09-24,0.09372459352016449,0.03821580484509468,0.868059515953064,negative
1963,2012-09-25,0.7728154063224792,0.1046275943517685,0.12255695462226868,positive
1964,2012-09-27,0.1923728585243225,0.4223470389842987,0.3852800726890564,neutral
1965,2012-09-30,0.5793983340263367,0.2268363982439041,0.19376523792743683,positive
1966,2012-10-01,0.11752425879240036,0.12278590351343155,0.7596898674964905,negative
1967,2012-10-03,0.30110764503479004,0.36674964427948,0.33214274048805237,neutral
1968,2012-10-04,0.7508828639984131,0.19887924194335938,0.05023793503642082,positive
1969,2012-10-05,0.4962679147720337,0.1486111283302307,0.3551209568977356,positive
1970,2012-10-07,0.3377600908279419,0.1385064572095871,0.5237334370613098,negative
1971,2012-10-08,0.015043104998767376,0.026284487918019295,0.9586724042892456,negative
1972,2012-10-10,0.23815739154815674,0.735322892665863,0.026519620791077614,neutral
1973,2012-10-11,0.5309206247329712,0.3232097029685974,0.1458696722984314,positive
1974,2012-10-12,0.19264478981494904,0.33747151494026184,0.46988368034362793,negative
1975,2012-10-15,0.12525653839111328,0.45785894989967346,0.4168844223022461,neutral
1976,2012-10-16,0.009008504450321198,0.0356844924390316,0.9553070068359375,negative
1977,2012-10-17,0.008006291463971138,0.016030803322792053,0.9759628772735596,negative
1978,2012-10-18,0.4569073021411896,0.17031161487102509,0.3727811276912689,positive
1979,2012-10-20,0.06413605064153671,0.9191096425056458,0.0167542714625597,neutral
1980,2012-10-21,0.1962500810623169,0.414693146944046,0.3890567421913147,neutral
1981,2012-10-22,0.45569753646850586,0.32967913150787354,0.2146233320236206,positive
1982,2012-10-23,0.3570558428764343,0.23714466392993927,0.4057994782924652,negative
1983,2012-10-24,0.1771744042634964,0.18262608349323273,0.640199601650238,negative
1984,2012-10-26,0.012273069471120834,0.023482920601963997,0.9642439484596252,negative
1985,2012-10-27,0.2639375329017639,0.10601067543029785,0.6300517320632935,negative
1986,2012-10-29,0.029848719015717506,0.043462466448545456,0.9266887307167053,negative
1987,2012-10-30,0.5949547290802002,0.18365222215652466,0.22139307856559753,positive
1988,2012-10-31,0.31037992238998413,0.5779356956481934,0.11168443411588669,neutral
1989,2012-11-01,0.17716531455516815,0.40711578726768494,0.4157189428806305,negative
1990,2012-11-02,0.15419545769691467,0.08527938276529312,0.7605251669883728,negative
1991,2012-11-04,0.02188148722052574,0.04254079610109329,0.9355776309967041,negative
1992,2012-11-05,0.4036388695240021,0.48359838128089905,0.1127627044916153,neutral
1993,2012-11-06,0.12284388393163681,0.7333666086196899,0.14378955960273743,neutral
1994,2012-11-07,0.43650540709495544,0.21527531743049622,0.3482193350791931,positive
1995,2012-11-08,0.7012615203857422,0.16879233717918396,0.12994615733623505,positive
1996,2012-11-09,0.5572043657302856,0.3637114465236664,0.07908423990011215,positive
1997,2012-11-12,0.7754155993461609,0.18091203272342682,0.043672360479831696,positive
1998,2012-11-13,0.20831236243247986,0.24803034961223602,0.5436573028564453,negative
1999,2012-11-15,0.1859673261642456,0.25105521082878113,0.5629774928092957,negative
2000,2012-11-16,0.20393911004066467,0.18816860020160675,0.6078922748565674,negative
2001,2012-11-18,0.6299808025360107,0.24858592450618744,0.1214333176612854,positive
2002,2012-11-19,0.5434992909431458,0.1844167858362198,0.27208399772644043,positive
2003,2012-11-20,0.3420688509941101,0.5758177042007446,0.08211341500282288,neutral
2004,2012-11-21,0.3113548159599304,0.47611936926841736,0.21252575516700745,neutral
2005,2012-11-25,0.5098599791526794,0.2255486398935318,0.2645913362503052,positive
2006,2012-11-27,0.491049200296402,0.12768518924713135,0.3812656104564667,positive
2007,2012-11-29,0.011155220679938793,0.026778070256114006,0.9620667099952698,negative
2008,2012-11-30,0.019707852974534035,0.039276786148548126,0.941015362739563,negative
2009,2012-12-01,0.01843191310763359,0.02781860902905464,0.9537494778633118,negative
2010,2012-12-02,0.18604975938796997,0.7948909401893616,0.019059324637055397,neutral
2011,2012-12-03,0.2595744729042053,0.7063942551612854,0.03403124213218689,neutral
2012,2012-12-04,0.016309479251503944,0.028623152524232864,0.9550673961639404,negative
2013,2012-12-05,0.020210547372698784,0.026245063170790672,0.9535444378852844,negative
2014,2012-12-06,0.17751941084861755,0.35407036542892456,0.4684101641178131,negative
2015,2012-12-07,0.4389213025569916,0.14004169404506683,0.4210369884967804,positive
2016,2012-12-09,0.7424196600914001,0.10949955135583878,0.1480807065963745,positive
2017,2012-12-10,0.19957849383354187,0.5680301785469055,0.23239131271839142,neutral
2018,2012-12-12,0.6756548881530762,0.16986843943595886,0.15447668731212616,positive
2019,2012-12-13,0.02549574337899685,0.08032875508069992,0.8941755890846252,negative
2020,2012-12-14,0.6391434073448181,0.08995936065912247,0.27089717984199524,positive
2021,2012-12-17,0.09321273863315582,0.03171052038669586,0.8750768303871155,negative
2022,2012-12-18,0.835242509841919,0.10954247415065765,0.055215056985616684,positive
2023,2012-12-19,0.06513630598783493,0.2276381403207779,0.7072255611419678,negative
2024,2012-12-20,0.01902625523507595,0.017678504809737206,0.9632952213287354,negative
2025,2012-12-21,0.2029135376214981,0.11937102675437927,0.6777154207229614,negative
2026,2012-12-23,0.01206265389919281,0.02089178003370762,0.9670456051826477,negative
2027,2012-12-24,0.4510701298713684,0.12429950386285782,0.424630343914032,positive
2028,2012-12-25,0.8979220986366272,0.056345175951719284,0.04573281109333038,positive
2029,2012-12-26,0.07734251022338867,0.4241410791873932,0.4985164403915405,negative
2030,2012-12-27,0.36643898487091064,0.11568739265203476,0.5178736448287964,negative
2031,2012-12-28,0.26795798540115356,0.5386414527893066,0.1934005469083786,neutral
2032,2012-12-31,0.8171489238739014,0.06641358882188797,0.11643752455711365,positive
2033,2013-01-02,0.27199310064315796,0.2913287878036499,0.4366781413555145,negative
2034,2013-01-03,0.25851351022720337,0.3604152798652649,0.38107120990753174,negative
2035,2013-01-04,0.01524222269654274,0.044008608907461166,0.9407492280006409,negative
2036,2013-01-05,0.821719229221344,0.06956755369901657,0.10871315002441406,positive
2037,2013-01-06,0.06126519292593002,0.877454936504364,0.06127980351448059,neutral
2038,2013-01-07,0.05968942120671272,0.021227102726697922,0.9190834760665894,negative
2039,2013-01-08,0.45076116919517517,0.09542226046323776,0.4538165330886841,negative
2040,2013-01-09,0.913270115852356,0.02648712694644928,0.060242749750614166,positive
2041,2013-01-10,0.4251854121685028,0.021741637960076332,0.5530729293823242,negative
2042,2013-01-11,0.0123627670109272,0.026792354881763458,0.960844874382019,negative
2043,2013-01-13,0.20433802902698517,0.04682258889079094,0.7488394379615784,negative
2044,2013-01-14,0.16082164645195007,0.022020982578396797,0.8171574473381042,negative
2045,2013-01-15,0.08074603974819183,0.5389477014541626,0.38030630350112915,neutral
2046,2013-01-16,0.548607587814331,0.40478354692459106,0.046608880162239075,positive
2047,2013-01-17,0.3320004940032959,0.07607217878103256,0.5919273495674133,negative
2048,2013-01-18,0.22475706040859222,0.7340877056121826,0.04115520790219307,neutral
2049,2013-01-21,0.23578926920890808,0.6986423134803772,0.0655684694647789,neutral
2050,2013-01-22,0.48143813014030457,0.3978724181652069,0.12068943679332733,positive
2051,2013-01-23,0.540845513343811,0.363384872674942,0.09576968848705292,positive
2052,2013-01-24,0.0421576090157032,0.9238432049751282,0.03399915248155594,neutral
2053,2013-01-25,0.2543807029724121,0.058607615530490875,0.6870116591453552,negative
2054,2013-01-26,0.07881040871143341,0.7577758431434631,0.16341379284858704,neutral
2055,2013-01-27,0.015592243522405624,0.0230542179197073,0.961353600025177,negative
2056,2013-01-28,0.2467680275440216,0.41952982544898987,0.3337021470069885,neutral
2057,2013-01-29,0.8792821168899536,0.025906071066856384,0.09481190890073776,positive
2058,2013-01-30,0.9347673654556274,0.026310794055461884,0.038921866565942764,positive
2059,2013-01-31,0.0720931887626648,0.15687012672424316,0.7710366249084473,negative
2060,2013-02-01,0.509769082069397,0.2087874561548233,0.2814434766769409,positive
2061,2013-02-03,0.3364979326725006,0.6540613770484924,0.009440677240490913,neutral
2062,2013-02-04,0.18703562021255493,0.29466331005096436,0.5183010101318359,negative
2063,2013-02-05,0.05742471292614937,0.04927689954638481,0.893298327922821,negative
2064,2013-02-06,0.1836165487766266,0.6219274997711182,0.19445593655109406,neutral
2065,2013-02-07,0.5138540267944336,0.4160470962524414,0.0700988844037056,positive
2066,2013-02-08,0.17847058176994324,0.4860292375087738,0.3355001211166382,neutral
2067,2013-02-11,0.10397040098905563,0.5917863845825195,0.30424320697784424,neutral
2068,2013-02-12,0.10876032710075378,0.09710753709077835,0.7941321730613708,negative
2069,2013-02-13,0.10247985273599625,0.790447473526001,0.1070726290345192,neutral
2070,2013-02-14,0.20535379648208618,0.19453144073486328,0.6001147031784058,negative
2071,2013-02-15,0.2503909468650818,0.4224909245967865,0.3271181881427765,neutral
2072,2013-02-18,0.4250294864177704,0.27840256690979004,0.2965678870677948,positive
2073,2013-02-19,0.0792417973279953,0.8318045139312744,0.08895371854305267,neutral
2074,2013-02-20,0.060306549072265625,0.10652203112840652,0.8331714272499084,negative
2075,2013-02-21,0.1927618682384491,0.4635465443134308,0.3436915874481201,neutral
2076,2013-02-22,0.008761369623243809,0.018078358843922615,0.9731602072715759,negative
2077,2013-02-23,0.8390423059463501,0.10920339822769165,0.051754292100667953,positive
2078,2013-02-25,0.6336524486541748,0.32936424016952515,0.03698337823152542,positive
2079,2013-02-26,0.7720944285392761,0.15061326324939728,0.07729232311248779,positive
2080,2013-02-27,0.14966347813606262,0.16337250173091888,0.6869640350341797,negative
2081,2013-02-28,0.3014959692955017,0.0750930905342102,0.6234108805656433,negative
2082,2013-03-01,0.11572166532278061,0.1068141907453537,0.7774642109870911,negative
2083,2013-03-04,0.20659498870372772,0.22517509758472443,0.5682299137115479,negative
2084,2013-03-05,0.6527153849601746,0.18136996030807495,0.1659145951271057,positive
2085,2013-03-06,0.12349087744951248,0.3948725163936615,0.4816366732120514,negative
2086,2013-03-07,0.2301529198884964,0.6059691905975342,0.16387785971164703,neutral
2087,2013-03-08,0.1433018445968628,0.1919504702091217,0.6647477149963379,negative
2088,2013-03-12,0.5342878103256226,0.17720112204551697,0.28851112723350525,positive
2089,2013-03-13,0.22765348851680756,0.5110752582550049,0.26127132773399353,neutral
2090,2013-03-14,0.10734245926141739,0.8090594410896301,0.08359817415475845,neutral
2091,2013-03-15,0.014632249251008034,0.03254729136824608,0.9528204202651978,negative
2092,2013-03-18,0.619620144367218,0.2455054372549057,0.1348743736743927,positive
2093,2013-03-20,0.19430844485759735,0.15591071546077728,0.6497808694839478,negative
2094,2013-03-22,0.41887912154197693,0.32000213861465454,0.2611187994480133,positive
2095,2013-03-24,0.803732693195343,0.16709984838962555,0.029167415574193,positive
2096,2013-03-25,0.04277903586626053,0.030332310125231743,0.9268887042999268,negative
2097,2013-03-26,0.08232758939266205,0.25998473167419434,0.6576877236366272,negative
2098,2013-03-27,0.8040953874588013,0.03951489180326462,0.1563897579908371,positive
2099,2013-03-28,0.04311804473400116,0.032090794295072556,0.9247910976409912,negative
2100,2013-03-30,0.8830664753913879,0.05040734261274338,0.06652617454528809,positive
2101,2013-04-01,0.22118251025676727,0.7211384177207947,0.05767903849482536,neutral
2102,2013-04-02,0.15611878037452698,0.10146771371364594,0.7424134016036987,negative
2103,2013-04-03,0.03672639653086662,0.2392619103193283,0.7240117192268372,negative
2104,2013-04-04,0.02408243902027607,0.05887823551893234,0.9170393347740173,negative
2105,2013-04-05,0.2753002941608429,0.16528283059597015,0.5594167709350586,negative
2106,2013-04-08,0.05361214652657509,0.057804178446531296,0.8885837197303772,negative
2107,2013-04-10,0.2901510000228882,0.3410440981388092,0.36880484223365784,negative
2108,2013-04-12,0.23049494624137878,0.10920342057943344,0.6603015661239624,negative
2109,2013-04-14,0.1313338428735733,0.18805404007434845,0.6806120872497559,negative
2110,2013-04-15,0.027543891221284866,0.06170937418937683,0.9107467532157898,negative
2111,2013-04-16,0.096113421022892,0.16510985791683197,0.7387767434120178,negative
2112,2013-04-17,0.12261868268251419,0.4011078178882599,0.4762735068798065,negative
2113,2013-04-18,0.3780783414840698,0.19573429226875305,0.42618733644485474,negative
2114,2013-04-19,0.01307666301727295,0.01787596382200718,0.9690473675727844,negative
2115,2013-04-20,0.8555446267127991,0.052573733031749725,0.09188169240951538,positive
2116,2013-04-22,0.8292849063873291,0.12624594569206238,0.04446917772293091,positive
2117,2013-04-23,0.26012125611305237,0.15650574862957,0.583372950553894,negative
2118,2013-04-24,0.5381138920783997,0.22870449721813202,0.23318159580230713,positive
2119,2013-04-25,0.7138893604278564,0.16038784384727478,0.12572284042835236,positive
2120,2013-04-26,0.39720162749290466,0.410384863615036,0.1924135535955429,neutral
2121,2013-04-29,0.25104454159736633,0.15475556254386902,0.5941998362541199,negative
2122,2013-04-30,0.11681097745895386,0.4210059940814972,0.46218302845954895,negative
2123,2013-05-01,0.09429905563592911,0.5008407831192017,0.40486016869544983,neutral
2124,2013-05-02,0.08622950315475464,0.8977828025817871,0.015987683087587357,neutral
2125,2013-05-03,0.18771742284297943,0.32318976521492004,0.4890928268432617,negative
2126,2013-05-06,0.20992809534072876,0.46998047828674316,0.3200913965702057,neutral
2127,2013-05-07,0.3223799169063568,0.23930801451206207,0.4383120536804199,negative
2128,2013-05-08,0.4472520053386688,0.09257400035858154,0.46017393469810486,negative
2129,2013-05-09,0.6687901020050049,0.3232964277267456,0.007913507521152496,positive
2130,2013-05-10,0.028851067647337914,0.08045588433742523,0.8906930685043335,negative
2131,2013-05-11,0.013743627816438675,0.01663953810930252,0.9696168303489685,negative
2132,2013-05-12,0.13959234952926636,0.33892232179641724,0.5214852690696716,negative
2133,2013-05-13,0.1558377742767334,0.4379974603652954,0.4061647057533264,neutral
2134,2013-05-14,0.10488149523735046,0.6532482504844666,0.24187031388282776,neutral
2135,2013-05-15,0.10552975535392761,0.6016845107078552,0.2927857041358948,neutral
2136,2013-05-16,0.014593183994293213,0.029894515872001648,0.9555123448371887,negative
2137,2013-05-17,0.21531209349632263,0.40258175134658813,0.3821061849594116,neutral
2138,2013-05-18,0.11546022444963455,0.8696616888046265,0.01487810630351305,neutral
2139,2013-05-20,0.19332334399223328,0.5615062713623047,0.24517035484313965,neutral
2140,2013-05-21,0.5080346465110779,0.10989973694086075,0.3820655941963196,positive
2141,2013-05-22,0.6157525181770325,0.14579758048057556,0.23844993114471436,positive
2142,2013-05-23,0.49327895045280457,0.24307943880558014,0.2636415958404541,positive
2143,2013-05-24,0.08110343664884567,0.02702920511364937,0.8918673396110535,negative
2144,2013-05-27,0.8738958835601807,0.027320174500346184,0.09878391027450562,positive
2145,2013-05-28,0.01825634390115738,0.022704869508743286,0.9590387940406799,negative
2146,2013-05-29,0.04229030758142471,0.8014081716537476,0.15630148351192474,neutral
2147,2013-05-30,0.6214237213134766,0.2879808843135834,0.09059541672468185,positive
2148,2013-05-31,0.018824957311153412,0.028300561010837555,0.9528745412826538,negative
2149,2013-06-02,0.013433720916509628,0.027676735073328018,0.9588894844055176,negative
2150,2013-06-03,0.18099811673164368,0.707785427570343,0.11121644824743271,neutral
2151,2013-06-04,0.33823010325431824,0.42321234941482544,0.23855754733085632,neutral
2152,2013-06-05,0.40329208970069885,0.39449360966682434,0.2022142857313156,positive
2153,2013-06-06,0.3038625121116638,0.36515310406684875,0.3309844136238098,neutral
2154,2013-06-07,0.0741167664527893,0.7259387373924255,0.19994457066059113,neutral
2155,2013-06-09,0.04193861037492752,0.11997493356466293,0.8380864262580872,negative
2156,2013-06-10,0.05881134420633316,0.9253193140029907,0.0158693827688694,neutral
2157,2013-06-11,0.04222796857357025,0.18180638551712036,0.775965690612793,negative
2158,2013-06-12,0.264370322227478,0.4623735249042511,0.2732560932636261,neutral
2159,2013-06-14,0.3157619535923004,0.0637124627828598,0.6205256581306458,negative
2160,2013-06-15,0.8667812347412109,0.0965234711766243,0.03669536113739014,positive
2161,2013-06-16,0.5196548104286194,0.46570977568626404,0.014635366387665272,positive
2162,2013-06-17,0.09597582370042801,0.47907260060310364,0.42495158314704895,neutral
2163,2013-06-18,0.2250792533159256,0.026676826179027557,0.7482439875602722,negative
2164,2013-06-19,0.009294739924371243,0.036702997982501984,0.954002320766449,negative
2165,2013-06-20,0.03595703840255737,0.07868464291095734,0.8853583931922913,negative
2166,2013-06-21,0.05352971330285072,0.10316465049982071,0.8433055877685547,negative
2167,2013-06-24,0.05558929592370987,0.11999323964118958,0.8244174122810364,negative
2168,2013-06-25,0.11029580980539322,0.1334017515182495,0.756302535533905,negative
2169,2013-06-26,0.21094796061515808,0.12340881675481796,0.6656432151794434,negative
2170,2013-06-27,0.018560882657766342,0.033326875418424606,0.9481122493743896,negative
2171,2013-06-28,0.03484043851494789,0.1188056468963623,0.8463538885116577,negative
2172,2013-06-29,0.21044021844863892,0.35208991169929504,0.4374698996543884,negative
2173,2013-06-30,0.1973862648010254,0.6665695905685425,0.13604415953159332,neutral
2174,2013-07-01,0.4379728138446808,0.21845515072345734,0.34357210993766785,positive
2175,2013-07-02,0.8723893165588379,0.06466658413410187,0.06294406950473785,positive
2176,2013-07-03,0.56675124168396,0.2741186022758484,0.15913017094135284,positive
2177,2013-07-04,0.017437560483813286,0.02451031096279621,0.9580520391464233,negative
2178,2013-07-05,0.12236854434013367,0.41311758756637573,0.464513897895813,negative
2179,2013-07-06,0.019572099670767784,0.027182916179299355,0.9532449245452881,negative
2180,2013-07-08,0.17318379878997803,0.6400879621505737,0.18672825396060944,neutral
2181,2013-07-09,0.290334016084671,0.6006552577018738,0.10901075601577759,neutral
2182,2013-07-10,0.6918185353279114,0.16257278621196747,0.14560863375663757,positive
2183,2013-07-11,0.8939077258110046,0.04525896906852722,0.06083336099982262,positive
2184,2013-07-12,0.2886294424533844,0.07338748872280121,0.6379830837249756,negative
2185,2013-07-14,0.042376354336738586,0.22408220171928406,0.7335414290428162,negative
2186,2013-07-16,0.06761570274829865,0.12296566367149353,0.8094186186790466,negative
2187,2013-07-17,0.022226065397262573,0.0434030182659626,0.9343709945678711,negative
2188,2013-07-18,0.08534656465053558,0.05718917027115822,0.8574642539024353,negative
2189,2013-07-19,0.5346157550811768,0.17769485712051392,0.2876894176006317,positive
2190,2013-07-22,0.7045549750328064,0.11294890940189362,0.1824961155653,positive
2191,2013-07-23,0.5447021126747131,0.38659825921058655,0.0686996579170227,positive
2192,2013-07-24,0.09760386496782303,0.04821643978357315,0.8541797399520874,negative
2193,2013-07-25,0.8372195363044739,0.039893027395009995,0.12288748472929001,positive
2194,2013-07-26,0.4474939703941345,0.040297266095876694,0.5122088193893433,negative
2195,2013-07-27,0.664762020111084,0.2988473176956177,0.03639063984155655,positive
2196,2013-07-29,0.7993696928024292,0.08171004801988602,0.11892025917768478,positive
2197,2013-07-30,0.19299651682376862,0.1868758648633957,0.6201276183128357,negative
2198,2013-07-31,0.261006623506546,0.5802242159843445,0.15876920521259308,neutral
2199,2013-08-01,0.16787298023700714,0.23551996052265167,0.5966070890426636,negative
2200,2013-08-02,0.17262552678585052,0.366140753030777,0.4612336754798889,negative
2201,2013-08-06,0.09970082342624664,0.03900335356593132,0.8612958192825317,negative
2202,2013-08-07,0.0866137370467186,0.7571314573287964,0.15625476837158203,neutral
2203,2013-08-08,0.36828452348709106,0.35051867365837097,0.28119680285453796,positive
2204,2013-08-10,0.03894611448049545,0.01940769888460636,0.9416460990905762,negative
2205,2013-08-12,0.7208092212677002,0.07328934222459793,0.20590150356292725,positive
2206,2013-08-13,0.2582533359527588,0.6073144674301147,0.13443216681480408,neutral
2207,2013-08-14,0.34443262219429016,0.5749132037162781,0.08065418154001236,neutral
2208,2013-08-16,0.41653022170066833,0.46554455161094666,0.11792530864477158,neutral
2209,2013-08-17,0.7574782371520996,0.14919498562812805,0.09332681447267532,positive
2210,2013-08-19,0.5705346465110779,0.4025716483592987,0.02689370885491371,positive
2211,2013-08-21,0.2635267376899719,0.06437650322914124,0.6720967292785645,negative
2212,2013-08-22,0.6039854288101196,0.26898378133773804,0.12703076004981995,positive
2213,2013-08-23,0.5544085502624512,0.10148587077856064,0.34410560131073,positive
2214,2013-08-24,0.940342366695404,0.03042524866759777,0.029232343658804893,positive
2215,2013-08-26,0.701965868473053,0.1844542920589447,0.1135798767209053,positive
2216,2013-08-27,0.7913476824760437,0.11356338113546371,0.09508895874023438,positive
2217,2013-08-28,0.13396358489990234,0.04228788614273071,0.8237485289573669,negative
2218,2013-08-29,0.23102065920829773,0.5231643319129944,0.24581506848335266,neutral
2219,2013-08-30,0.23515868186950684,0.22344474494457245,0.5413966178894043,negative
2220,2013-08-31,0.6417297124862671,0.075506791472435,0.2827635407447815,positive
2221,2013-09-01,0.6092333197593689,0.3181729018688202,0.07259370386600494,positive
2222,2013-09-02,0.06853259354829788,0.10448834300041199,0.8269791007041931,negative
2223,2013-09-03,0.31548070907592773,0.5646591782569885,0.11986011266708374,neutral
2224,2013-09-04,0.07936554402112961,0.14941363036632538,0.771220862865448,negative
2225,2013-09-05,0.07105746865272522,0.06092933192849159,0.8680132031440735,negative
2226,2013-09-06,0.16990207135677338,0.10133302211761475,0.7287648916244507,negative
2227,2013-09-08,0.05416927486658096,0.12427477538585663,0.8215559720993042,negative
2228,2013-09-10,0.010535255074501038,0.018943428993225098,0.9705213308334351,negative
2229,2013-09-11,0.3968394994735718,0.08579222857952118,0.5173682570457458,negative
2230,2013-09-12,0.3601013720035553,0.47188907861709595,0.16800947487354279,neutral
2231,2013-09-13,0.037283532321453094,0.05519648641347885,0.907520055770874,negative
2232,2013-09-16,0.010607162490487099,0.01969199627637863,0.9697007536888123,negative
2233,2013-09-17,0.35107946395874023,0.09438511729240417,0.5545353293418884,negative
2234,2013-09-18,0.225596085190773,0.21211020648479462,0.5622937679290771,negative
2235,2013-09-19,0.9419289231300354,0.03652709349989891,0.02154400944709778,positive
2236,2013-09-21,0.08682814985513687,0.20841234922409058,0.7047594785690308,negative
2237,2013-09-23,0.21215641498565674,0.09961418807506561,0.6882293820381165,negative
2238,2013-09-24,0.05238191410899162,0.06547918915748596,0.8821389079093933,negative
2239,2013-09-26,0.15117181837558746,0.737295925617218,0.1115323156118393,neutral
2240,2013-09-27,0.3109104335308075,0.6019139885902405,0.0871756374835968,neutral
2241,2013-09-30,0.03824327513575554,0.02733447588980198,0.9344223141670227,negative
2242,2013-10-01,0.4580666124820709,0.0879736989736557,0.45395973324775696,positive
2243,2013-10-02,0.22736938297748566,0.07303347438573837,0.699597179889679,negative
2244,2013-10-03,0.07665369659662247,0.8922367095947266,0.03110954724252224,neutral
2245,2013-10-04,0.04744160547852516,0.16066205501556396,0.7918963432312012,negative
2246,2013-10-06,0.9395562410354614,0.0364433191716671,0.024000411853194237,positive
2247,2013-10-07,0.4729938805103302,0.3803921043872833,0.14661400020122528,positive
2248,2013-10-08,0.8077677488327026,0.13706518709659576,0.05516711249947548,positive
2249,2013-10-09,0.34658360481262207,0.06661980599164963,0.5867965817451477,negative
2250,2013-10-10,0.09181248396635056,0.1450708955526352,0.7631166577339172,negative
2251,2013-10-11,0.010078481398522854,0.02550886571407318,0.9644126892089844,negative
2252,2013-10-13,0.06245717778801918,0.8100671172142029,0.12747572362422943,neutral
2253,2013-10-14,0.5597996115684509,0.1304246336221695,0.309775710105896,positive
2254,2013-10-15,0.014234100468456745,0.03665342554450035,0.9491124749183655,negative
2255,2013-10-16,0.7485437393188477,0.09258665144443512,0.15886959433555603,positive
2256,2013-10-17,0.8281687498092651,0.05987083166837692,0.11196042597293854,positive
2257,2013-10-18,0.12634412944316864,0.34537461400032043,0.5282812714576721,negative
2258,2013-10-21,0.7082979679107666,0.17517490684986115,0.11652714014053345,positive
2259,2013-10-22,0.06893332302570343,0.771979033946991,0.15908773243427277,neutral
2260,2013-10-23,0.047762151807546616,0.02239510975778103,0.9298427700996399,negative
2261,2013-10-24,0.9176231622695923,0.06121639907360077,0.021160462871193886,positive
2262,2013-10-25,0.8485678434371948,0.07645926624536514,0.07497292011976242,positive
2263,2013-10-26,0.6673487424850464,0.07522286474704742,0.2574283480644226,positive
2264,2013-10-28,0.5212234854698181,0.22651264071464539,0.2522639334201813,positive
2265,2013-10-29,0.4089859127998352,0.12855644524097443,0.4624575972557068,negative
2266,2013-10-30,0.15939225256443024,0.09028764814138412,0.7503201961517334,negative
2267,2013-10-31,0.017673799768090248,0.03616376593708992,0.9461624026298523,negative
2268,2013-11-01,0.17174260318279266,0.42351233959198,0.40474504232406616,neutral
2269,2013-11-03,0.06864675879478455,0.7954443097114563,0.135908842086792,neutral
2270,2013-11-04,0.013102364726364613,0.025213168933987617,0.9616844654083252,negative
2271,2013-11-05,0.35213935375213623,0.10509945452213287,0.5427611470222473,negative
2272,2013-11-06,0.7614469528198242,0.057020507752895355,0.1815325766801834,positive
2273,2013-11-07,0.1305723339319229,0.26561495661735535,0.6038127541542053,negative
2274,2013-11-08,0.0585639551281929,0.9232125282287598,0.01822354644536972,neutral
2275,2013-11-10,0.03311394155025482,0.2157837450504303,0.7511023283004761,negative
2276,2013-11-11,0.5336858630180359,0.10218875110149384,0.3641253411769867,positive
2277,2013-11-12,0.034493789076805115,0.06752301752567291,0.8979831337928772,negative
2278,2013-11-13,0.37240129709243774,0.14630505442619324,0.4812936782836914,negative
2279,2013-11-14,0.7205654382705688,0.16614173352718353,0.11329282075166702,positive
2280,2013-11-15,0.9120520949363708,0.045025862753391266,0.04292208328843117,positive
2281,2013-11-19,0.19673019647598267,0.04440933093428612,0.7588605284690857,negative
2282,2013-11-20,0.29346802830696106,0.4489348530769348,0.25759705901145935,neutral
2283,2013-11-21,0.15259605646133423,0.23229049146175385,0.6151134371757507,negative
2284,2013-11-22,0.02947760559618473,0.033033955842256546,0.9374885559082031,negative
2285,2013-11-24,0.6240642666816711,0.36310866475105286,0.012827144004404545,positive
2286,2013-11-25,0.6577315926551819,0.08403714746236801,0.2582312524318695,positive
2287,2013-11-26,0.062304336577653885,0.5757537484169006,0.361941933631897,neutral
2288,2013-11-27,0.042021602392196655,0.3368363082408905,0.6211420893669128,negative
2289,2013-12-02,0.05647812783718109,0.04738311097025871,0.8961386680603027,negative
2290,2013-12-03,0.008946534246206284,0.03470209613442421,0.9563514590263367,negative
2291,2013-12-04,0.6065178513526917,0.22633759677410126,0.1671445220708847,positive
2292,2013-12-05,0.7653104662895203,0.11006750911474228,0.12462200224399567,positive
2293,2013-12-06,0.011926409788429737,0.022718558087944984,0.9653550386428833,negative
